f_timeline.dt_timeline_id;f_timeline.dt_timeline
2019-02-12;43507
2019-02-13;43508
2019-02-14;43509
2019-02-15;43510
2019-02-16;43511
2019-02-17;43512
2019-02-18;43513
2019-02-19;43514
2019-02-20;43515
2019-02-21;43516
2019-02-22;43517
2019-02-23;43518
2019-02-24;43519
2019-02-25;43520
2019-02-26;43521
2019-02-27;43522
2019-02-28;43523
2019-03-01;43524
2019-03-02;43525
2019-03-03;43526
2019-03-04;43527
2019-03-05;43528
2019-03-06;43529
2019-03-07;43530
2019-03-08;43531
2019-03-09;43532
2019-03-10;43533
2019-03-11;43534
2019-03-12;43535
2019-03-13;43536
2019-03-14;43537
2019-03-15;43538
2019-03-16;43539
2019-03-17;43540
2019-03-18;43541
2019-03-19;43542
2019-03-20;43543
2019-03-21;43544
2019-03-22;43545
2019-03-23;43546
2019-03-24;43547
2019-03-25;43548
2019-03-26;43549
2019-03-27;43550
2019-03-28;43551
2019-03-29;43552
2019-03-30;43553
2019-03-31;43554
2019-04-01;43555
2019-04-02;43556
2019-04-03;43557
2019-04-04;43558
2019-04-05;43559
2019-04-06;43560
2019-04-07;43561
2019-04-08;43562
2019-04-09;43563
2019-04-10;43564
2019-04-11;43565
2019-04-12;43566
2019-04-13;43567
2019-04-14;43568
2019-04-15;43569
2019-04-16;43570
2019-04-17;43571
2019-04-18;43572
2019-04-19;43573
2019-04-20;43574
2019-04-21;43575
2019-04-22;43576
2019-04-23;43577
2019-04-24;43578
2019-04-25;43579
2019-04-26;43580
2019-04-27;43581
2019-04-28;43582
2019-04-29;43583
2019-04-30;43584
2019-05-01;43585
2019-05-02;43586
2019-05-03;43587
2019-05-04;43588
2019-05-05;43589
2019-05-06;43590
2019-05-07;43591
2019-05-08;43592
2019-05-09;43593
2019-05-10;43594
2019-05-11;43595
2019-05-12;43596
2019-05-13;43597
2019-05-14;43598
2019-05-15;43599
2019-05-16;43600
2019-05-17;43601
2019-05-18;43602
2019-05-19;43603
2019-05-20;43604
2019-05-21;43605
2019-05-22;43606
2019-05-23;43607
2019-05-24;43608
2019-05-25;43609
2019-05-26;43610
2019-05-27;43611
2019-05-28;43612
2019-05-29;43613
2019-05-30;43614
2019-05-31;43615
2019-06-01;43616
2019-06-02;43617
2019-06-03;43618
2019-06-04;43619
2019-06-05;43620
2019-06-06;43621
2019-06-07;43622
2019-06-08;43623
2019-06-09;43624
2019-06-10;43625
2019-06-11;43626
2019-06-12;43627
2019-06-13;43628
2019-06-14;43629
2019-06-15;43630
2019-06-16;43631
2019-06-17;43632
2019-06-18;43633
2019-06-19;43634
2019-06-20;43635
2019-06-21;43636
2019-06-22;43637
2019-06-23;43638
2019-06-24;43639
2019-06-25;43640
2019-06-26;43641
2019-06-27;43642
2019-06-28;43643
2019-06-29;43644
2019-06-30;43645
2019-07-01;43646
2019-07-02;43647
2019-07-03;43648
2019-07-04;43649
2019-07-05;43650
2019-07-06;43651
2019-07-07;43652
2019-07-08;43653
2019-07-09;43654
2019-07-10;43655
2019-07-11;43656
2019-07-12;43657
2019-07-13;43658
2019-07-14;43659
2019-07-15;43660
2019-07-16;43661
2019-07-17;43662
2019-07-18;43663
2019-07-19;43664
2019-07-20;43665
2019-07-21;43666
2019-07-22;43667
2019-07-23;43668
2019-07-24;43669
2019-07-25;43670
2019-07-26;43671
2019-07-27;43672
2019-07-28;43673
2019-07-29;43674
2019-07-30;43675
2019-07-31;43676
2019-08-01;43677
2019-08-02;43678
2019-08-03;43679
2019-08-04;43680
2019-08-05;43681
2019-08-06;43682
2019-08-07;43683
2019-08-08;43684
2019-08-09;43685
2019-08-10;43686
2019-08-11;43687
2019-08-12;43688
2019-08-13;43689
2019-08-14;43690
2019-08-15;43691
2019-08-16;43692
2019-08-17;43693
2019-08-18;43694
2019-08-19;43695
2019-08-20;43696
2019-08-21;43697
2019-08-22;43698
2019-08-23;43699
2019-08-24;43700
2019-08-25;43701
2019-08-26;43702
2019-08-27;43703
2019-08-28;43704
2019-08-29;43705
2019-08-30;43706
2019-08-31;43707
2019-09-01;43708
2019-09-02;43709
2019-09-03;43710
2019-09-04;43711
2019-09-05;43712
2019-09-06;43713
2019-09-07;43714
2019-09-08;43715
2019-09-09;43716
2019-09-10;43717
2019-09-11;43718
2019-09-12;43719
2019-09-13;43720
2019-09-14;43721
2019-09-15;43722
2019-09-16;43723
2019-09-17;43724
2019-09-18;43725
2019-09-19;43726
2019-09-20;43727
2019-09-21;43728
2019-09-22;43729
2019-09-23;43730
2019-09-24;43731
2019-09-25;43732
2019-09-26;43733
2019-09-27;43734
2019-09-28;43735
2019-09-29;43736
2019-09-30;43737
2019-10-01;43738
2019-10-02;43739
2019-10-03;43740
2019-10-04;43741
2019-10-05;43742
2019-10-06;43743
2019-10-07;43744
2019-10-08;43745
2019-10-09;43746
2019-10-10;43747
2019-10-11;43748
2019-10-12;43749
2019-10-13;43750
2019-10-14;43751
2019-10-15;43752
2019-10-16;43753
2019-10-17;43754
2019-10-18;43755
2019-10-19;43756
2019-10-20;43757
2019-10-21;43758
2019-10-22;43759
2019-10-23;43760
2019-10-24;43761
2019-10-25;43762
2019-10-26;43763
2019-10-27;43764
2019-10-28;43765
2019-10-29;43766
2019-10-30;43767
2019-10-31;43768
2019-11-01;43769
2019-11-02;43770
2019-11-03;43771
2019-11-04;43772
2019-11-05;43773
2019-11-06;43774
2019-11-07;43775
2019-11-08;43776
2019-11-09;43777
2019-11-10;43778
2019-11-11;43779
2019-11-12;43780
2019-11-13;43781
2019-11-14;43782
2019-11-15;43783
2019-11-16;43784
2019-11-17;43785
2019-11-18;43786
2019-11-19;43787
2019-11-20;43788
2019-11-21;43789
2019-11-22;43790
2019-11-23;43791
2019-11-24;43792
2019-11-25;43793
2019-11-26;43794
2019-11-27;43795
2019-11-28;43796
2019-11-29;43797
2019-11-30;43798
2019-12-01;43799
2019-12-02;43800
2019-12-03;43801
2019-12-04;43802
2019-12-05;43803
2019-12-06;43804
2019-12-07;43805
2019-12-08;43806
2019-12-09;43807
2019-12-10;43808
2019-12-11;43809
2019-12-12;43810
2019-12-13;43811
2019-12-14;43812
2019-12-15;43813
2019-12-16;43814
2019-12-17;43815
2019-12-18;43816
2019-12-19;43817
2019-12-20;43818
2019-12-21;43819
2019-12-22;43820
2019-12-23;43821
2019-12-24;43822
2019-12-25;43823
2019-12-26;43824
2019-12-27;43825
2019-12-28;43826
2019-12-29;43827
2019-12-30;43828
2019-12-31;43829
2020-01-01;43830
2020-01-02;43831
2020-01-03;43832
2020-01-04;43833
2020-01-05;43834
2020-01-06;43835
2020-01-07;43836
2020-01-08;43837
2020-01-09;43838
2020-01-10;43839
2020-01-11;43840
2020-01-12;43841
2020-01-13;43842
2020-01-14;43843
2020-01-15;43844
2020-01-16;43845
2020-01-17;43846
2020-01-18;43847
2020-01-19;43848
2020-01-20;43849
2020-01-21;43850
2020-01-22;43851
2020-01-23;43852
2020-01-24;43853
2020-01-25;43854
2020-01-26;43855
2020-01-27;43856
2020-01-28;43857
2020-01-29;43858
2020-01-30;43859
2020-01-31;43860
2020-02-01;43861
2020-02-02;43862
2020-02-03;43863
2020-02-04;43864
2020-02-05;43865
2020-02-06;43866
2020-02-07;43867
2020-02-08;43868
2020-02-09;43869
2020-02-10;43870
2020-02-11;43871
2020-02-12;43872
2020-02-13;43873
2020-02-14;43874
2020-02-15;43875
2020-02-16;43876
2020-02-17;43877
2020-02-18;43878
2020-02-19;43879
2020-02-20;43880
2020-02-21;43881
2020-02-22;43882
2020-02-23;43883
2020-02-24;43884
2020-02-25;43885
2020-02-26;43886
2020-02-27;43887
2020-02-28;43888
2020-02-29;43889
2020-03-01;43890
2020-03-02;43891
2020-03-03;43892
2020-03-04;43893
2020-03-05;43894
2020-03-06;43895
2020-03-07;43896
2020-03-08;43897
2020-03-09;43898
2020-03-10;43899
2020-03-11;43900
2020-03-12;43901
2020-03-13;43902
2020-03-14;43903
2020-03-15;43904
2020-03-16;43905
2020-03-17;43906
2020-03-18;43907
2020-03-19;43908
2020-03-20;43909
2020-03-21;43910
2020-03-22;43911
2020-03-23;43912
2020-03-24;43913
2020-03-25;43914
2020-03-26;43915
2020-03-27;43916
2020-03-28;43917
2020-03-29;43918
2020-03-30;43919
2020-03-31;43920
2020-04-01;43921
2020-04-02;43922
2020-04-03;43923
2020-04-04;43924
2020-04-05;43925
2020-04-06;43926
2020-04-07;43927
2020-04-08;43928
2020-04-09;43929
2020-04-10;43930
2020-04-11;43931
2020-04-12;43932
2020-04-13;43933
2020-04-14;43934
2020-04-15;43935
2020-04-16;43936
2020-04-17;43937
2020-04-18;43938
2020-04-19;43939
2020-04-20;43940
2020-04-21;43941
2020-04-22;43942
2020-04-23;43943
2020-04-24;43944
2020-04-25;43945
2020-04-26;43946
2020-04-27;43947
2020-04-28;43948
2020-04-29;43949
2020-04-30;43950
2020-05-01;43951
2020-05-02;43952
2020-05-03;43953
2020-05-04;43954
2020-05-05;43955
2020-05-06;43956
2020-05-07;43957
2020-05-08;43958
2020-05-09;43959
2020-05-10;43960
2020-05-11;43961
2020-05-12;43962
2020-05-13;43963
2020-05-14;43964
2020-05-15;43965
2020-05-16;43966
2020-05-17;43967
2020-05-18;43968
2020-05-19;43969
2020-05-20;43970
2020-05-21;43971
2020-05-22;43972
2020-05-23;43973
2020-05-24;43974
2020-05-25;43975
2020-05-26;43976
2020-05-27;43977
2020-05-28;43978
2020-05-29;43979
2020-05-30;43980
2020-05-31;43981
2020-06-01;43982
2020-06-02;43983
2020-06-03;43984
2020-06-04;43985
2020-06-05;43986
2020-06-06;43987
2020-06-07;43988
2020-06-08;43989
2020-06-09;43990
2020-06-10;43991
2020-06-11;43992
2020-06-12;43993
2020-06-13;43994
2020-06-14;43995
2020-06-15;43996
2020-06-16;43997
2020-06-17;43998
2020-06-18;43999
2020-06-19;44000
2020-06-20;44001
2020-06-21;44002
2020-06-22;44003
2020-06-23;44004
2020-06-24;44005
2020-06-25;44006
2020-06-26;44007
2020-06-27;44008
2020-06-28;44009
2020-06-29;44010
2020-06-30;44011
2020-07-01;44012
2020-07-02;44013
2020-07-03;44014
2020-07-04;44015
2020-07-05;44016
2020-07-06;44017
2020-07-07;44018
2020-07-08;44019
2020-07-09;44020
2020-07-10;44021
2020-07-11;44022
2020-07-12;44023
2020-07-13;44024
2020-07-14;44025
2020-07-15;44026
2020-07-16;44027
2020-07-17;44028
2020-07-18;44029
2020-07-19;44030
2020-07-20;44031
2020-07-21;44032
2020-07-22;44033
2020-07-23;44034
2020-07-24;44035
2020-07-25;44036
2020-07-26;44037
2020-07-27;44038
2020-07-28;44039
2020-07-29;44040
2020-07-30;44041
2020-07-31;44042
2020-08-01;44043
2020-08-02;44044
2020-08-03;44045
2020-08-04;44046
2020-08-05;44047
2020-08-06;44048
2020-08-07;44049
2020-08-08;44050
2020-08-09;44051
2020-08-10;44052
2020-08-11;44053
2020-08-12;44054
2020-08-13;44055
2020-08-14;44056
2020-08-15;44057
2020-08-16;44058
2020-08-17;44059
2020-08-18;44060
2020-08-19;44061
2020-08-20;44062
2020-08-21;44063
2020-08-22;44064
2020-08-23;44065
2020-08-24;44066
2020-08-25;44067
2020-08-26;44068
2020-08-27;44069
2020-08-28;44070
2020-08-29;44071
2020-08-30;44072
2020-08-31;44073
2020-09-01;44074
2020-09-02;44075
2020-09-03;44076
2020-09-04;44077
2020-09-05;44078
2020-09-06;44079
2020-09-07;44080
2020-09-08;44081
2020-09-09;44082
2020-09-10;44083
2020-09-11;44084
2020-09-12;44085
2020-09-13;44086
2020-09-14;44087
2020-09-15;44088
2020-09-16;44089
2020-09-17;44090
2020-09-18;44091
2020-09-19;44092
2020-09-20;44093
2020-09-21;44094
2020-09-22;44095
2020-09-23;44096
2020-09-24;44097
2020-09-25;44098
2020-09-26;44099
2020-09-27;44100
2020-09-28;44101
2020-09-29;44102
2020-09-30;44103
2020-10-01;44104
2020-10-02;44105
2020-10-03;44106
2020-10-04;44107
2020-10-05;44108
2020-10-06;44109
2020-10-07;44110
2020-10-08;44111
2020-10-09;44112
2020-10-10;44113
2020-10-11;44114
2020-10-12;44115
2020-10-13;44116
2020-10-14;44117
2020-10-15;44118
2020-10-16;44119
2020-10-17;44120
2020-10-18;44121
2020-10-19;44122
2020-10-20;44123
2020-10-21;44124
2020-10-22;44125
2020-10-23;44126
2020-10-24;44127
2020-10-25;44128
2020-10-26;44129
2020-10-27;44130
2020-10-28;44131
2020-10-29;44132
2020-10-30;44133
2020-10-31;44134
2020-11-01;44135
2020-11-02;44136
2020-11-03;44137
2020-11-04;44138
2020-11-05;44139
2020-11-06;44140
2020-11-07;44141
2020-11-08;44142
2020-11-09;44143
2020-11-10;44144
2020-11-11;44145
2020-11-12;44146
2020-11-13;44147
2020-11-14;44148
2020-11-15;44149
2020-11-16;44150
2020-11-17;44151
2020-11-18;44152
2020-11-19;44153
2020-11-20;44154
2020-11-21;44155
2020-11-22;44156
2020-11-23;44157
2020-11-24;44158
2020-11-25;44159
2020-11-26;44160
2020-11-27;44161
2020-11-28;44162
2020-11-29;44163
2020-11-30;44164
2020-12-01;44165
2020-12-02;44166
2020-12-03;44167
2020-12-04;44168
2020-12-05;44169
2020-12-06;44170
2020-12-07;44171
2020-12-08;44172
2020-12-09;44173
2020-12-10;44174
2020-12-11;44175
2020-12-12;44176
2020-12-13;44177
2020-12-14;44178
2020-12-15;44179
2020-12-16;44180
2020-12-17;44181
2020-12-18;44182
2020-12-19;44183
2020-12-20;44184
2020-12-21;44185
2020-12-22;44186
2020-12-23;44187
2020-12-24;44188
2020-12-25;44189
2020-12-26;44190
2020-12-27;44191
2020-12-28;44192
2020-12-29;44193
2020-12-30;44194
2020-12-31;44195
