f_opportunity.f_oppcreated;f_opportunity.dt_created_id;f_opportunity.nm_id;f_opportunity.nm_name;f_opportunity.nm_url
40479;2010-10-29;ELC Technologies > WonderKid;ELC Technologies > WonderKid;http://www.google.com
40480;2010-10-30;Elgia > Grammar Plus;Elgia > Grammar Plus;http://www.google.com
40482;2010-11-01;Elite CME > CompuSci;Elite CME > CompuSci;http://www.google.com
40482;2010-11-01;Elgia > Educationly;Elgia > Educationly;http://www.google.com
40483;2010-11-02;Elite SEM > Educationly;Elite SEM > Educationly;http://www.google.com
40483;2010-11-02;Elite Storage Solutions > Educationly;Elite Storage Solutions > Educationly;http://www.google.com
40483;2010-11-02;Elite Food Company > Explorer;Elite Food Company > Explorer;http://www.google.com
40483;2010-11-02;Elite Recruiting Group > Explorer;Elite Recruiting Group > Explorer;http://www.google.com
40483;2010-11-02;Elite Merchant Solutions > WonderKid;Elite Merchant Solutions > WonderKid;http://www.google.com
40483;2010-11-02;Elite Recruiting Group > WonderKid;Elite Recruiting Group > WonderKid;http://www.google.com
40484;2010-11-03;EMI - Online Research Solutions > CompuSci;EMI - Online Research Solutions > CompuSci;http://www.google.com
40484;2010-11-03;eMazzanti Technologies > Educationly;eMazzanti Technologies > Educationly;http://www.google.com
40484;2010-11-03;EMC Advertising > Educationly;EMC Advertising > Educationly;http://www.google.com
40484;2010-11-03;E-merging Technologies Group > Educationly;E-merging Technologies Group > Educationly;http://www.google.com
40484;2010-11-03;Emergtech Business Solutions > Educationly;Emergtech Business Solutions > Educationly;http://www.google.com
40484;2010-11-03;EM-Assist > Explorer;EM-Assist > Explorer;http://www.google.com
40484;2010-11-03;Embrace Home Loans > Explorer;Embrace Home Loans > Explorer;http://www.google.com
40484;2010-11-03;Embassy International > Grammar Plus;Embassy International > Grammar Plus;http://www.google.com
40484;2010-11-03;eMason > WonderKid;eMason > WonderKid;http://www.google.com
40484;2010-11-03;E-merging Technologies Group > WonderKid;E-merging Technologies Group > WonderKid;http://www.google.com
40485;2010-11-04;Enalasys > CompuSci;Enalasys > CompuSci;http://www.google.com
40485;2010-11-04;Energy Central > CompuSci;Energy Central > CompuSci;http://www.google.com
40485;2010-11-04;EMO Energy Solutions > Educationly;EMO Energy Solutions > Educationly;http://www.google.com
40485;2010-11-04;eMortgage Logic > Educationly;eMortgage Logic > Educationly;http://www.google.com
40485;2010-11-04;EMS > Educationly;EMS > Educationly;http://www.google.com
40485;2010-11-04;EndoChoice > Educationly;EndoChoice > Educationly;http://www.google.com
40485;2010-11-04;Energy Kitchen > Educationly;Energy Kitchen > Educationly;http://www.google.com
40485;2010-11-04;EnergyFirst > Educationly;EnergyFirst > Educationly;http://www.google.com
40485;2010-11-04;Emma > Explorer;Emma > Explorer;http://www.google.com
40485;2010-11-04;Empathy Lab > Explorer;Empathy Lab > Explorer;http://www.google.com
40485;2010-11-04;EMSystems > Explorer;EMSystems > Explorer;http://www.google.com
40485;2010-11-04;Energy Curtailment Specialists > Explorer;Energy Curtailment Specialists > Explorer;http://www.google.com
40485;2010-11-04;EMO Energy Solutions > Grammar Plus;EMO Energy Solutions > Grammar Plus;http://www.google.com
40485;2010-11-04;EmoryDay > Grammar Plus;EmoryDay > Grammar Plus;http://www.google.com
40485;2010-11-04;Empyrean Services > Grammar Plus;Empyrean Services > Grammar Plus;http://www.google.com
40485;2010-11-04;Energy Ace > PhoenixSoft;Energy Ace > PhoenixSoft;http://www.google.com
40485;2010-11-04;EnergyCAP > PhoenixSoft;EnergyCAP > PhoenixSoft;http://www.google.com
40485;2010-11-04;Eminent Technology Solutions > WonderKid;Eminent Technology Solutions > WonderKid;http://www.google.com
40486;2010-11-05;Entellects > CompuSci;Entellects > CompuSci;http://www.google.com
40486;2010-11-05;Enterprise Solutions > CompuSci;Enterprise Solutions > CompuSci;http://www.google.com
40486;2010-11-05;ESC Select > Educationly;ESC Select > Educationly;http://www.google.com
40486;2010-11-05;ESP Technologies > Educationly;ESP Technologies > Educationly;http://www.google.com
40486;2010-11-05;Engineer's Associates > Explorer;Engineer's Associates > Explorer;http://www.google.com
40486;2010-11-05;Enginuity > Explorer;Enginuity > Explorer;http://www.google.com
40486;2010-11-05;English + Associates Architects > Explorer;English + Associates Architects > Explorer;http://www.google.com
40486;2010-11-05;Entisys Solutions > Explorer;Entisys Solutions > Explorer;http://www.google.com
40486;2010-11-05;Escalate Media > Explorer;Escalate Media > Explorer;http://www.google.com
40486;2010-11-05;Engineer's Associates > Grammar Plus;Engineer's Associates > Grammar Plus;http://www.google.com
40486;2010-11-05;Enterprise Software Deployment > Grammar Plus;Enterprise Software Deployment > Grammar Plus;http://www.google.com
40703;2011-06-10;Mercom > WonderKid;Mercom > WonderKid;http://www.google.com
40486;2010-11-05;Enterprise Solutions > Grammar Plus;Enterprise Solutions > Grammar Plus;http://www.google.com
40488;2010-11-07;ExpertPlan > Explorer;ExpertPlan > Explorer;http://www.google.com
40489;2010-11-08;Express Travel > CompuSci;Express Travel > CompuSci;http://www.google.com
40489;2010-11-08;Exploring.com > Educationly;Exploring.com > Educationly;http://www.google.com
40489;2010-11-08;Express Air Freight Unlimited > Educationly;Express Air Freight Unlimited > Educationly;http://www.google.com
40489;2010-11-08;Expesite > Explorer;Expesite > Explorer;http://www.google.com
40489;2010-11-08;Explore Consulting > Explorer;Explore Consulting > Explorer;http://www.google.com
40489;2010-11-08;ExpertPlan > Grammar Plus;ExpertPlan > Grammar Plus;http://www.google.com
40489;2010-11-08;Extend Health > WonderKid;Extend Health > WonderKid;http://www.google.com
40490;2010-11-09;Extreme Pizza > CompuSci;Extreme Pizza > CompuSci;http://www.google.com
40490;2010-11-09;eXude Benefits Group > CompuSci;eXude Benefits Group > CompuSci;http://www.google.com
40490;2010-11-09;Factory 360 > CompuSci;Factory 360 > CompuSci;http://www.google.com
40490;2010-11-09;Faegre & Benson > CompuSci;Faegre & Benson > CompuSci;http://www.google.com
40490;2010-11-09;Fairway Market > CompuSci;Fairway Market > CompuSci;http://www.google.com
40490;2010-11-09;Falcon Road Maintenance Equipment > CompuSci;Falcon Road Maintenance Equipment > CompuSci;http://www.google.com
40490;2010-11-09;Family Marketing > CompuSci;Family Marketing > CompuSci;http://www.google.com
40490;2010-11-09;Extrakare > Educationly;Extrakare > Educationly;http://www.google.com
40490;2010-11-09;Exxel Outdoors > Educationly;Exxel Outdoors > Educationly;http://www.google.com
40490;2010-11-09;Fabrique > Educationly;Fabrique > Educationly;http://www.google.com
40490;2010-11-09;Family Heritage Life Insurance Company of America > Educationly;Family Heritage Life Insurance Company of America > Educationly;http://www.google.com
40490;2010-11-09;Fandotech > Educationly;Fandotech > Educationly;http://www.google.com
40490;2010-11-09;eZanga.com > Explorer;eZanga.com > Explorer;http://www.google.com
40490;2010-11-09;F1 Computer Solutions > Explorer;F1 Computer Solutions > Explorer;http://www.google.com
40490;2010-11-09;Facility Wizard Software > Explorer;Facility Wizard Software > Explorer;http://www.google.com
40490;2010-11-09;Faast Pharmacy > PhoenixSoft;Faast Pharmacy > PhoenixSoft;http://www.google.com
40490;2010-11-09;Fab Fours > WonderKid;Fab Fours > WonderKid;http://www.google.com
40490;2010-11-09;Factory 360 > WonderKid;Factory 360 > WonderKid;http://www.google.com
40490;2010-11-09;Falcon Road Maintenance Equipment > WonderKid;Falcon Road Maintenance Equipment > WonderKid;http://www.google.com
40491;2010-11-10;Farwest Sports > CompuSci;Farwest Sports > CompuSci;http://www.google.com
40491;2010-11-10;fassforward consulting group > CompuSci;fassforward consulting group > CompuSci;http://www.google.com
40491;2010-11-10;Fantastic Sams Hair Salons > Educationly;Fantastic Sams Hair Salons > Educationly;http://www.google.com
40491;2010-11-10;Fast Trac Transportation > Educationly;Fast Trac Transportation > Educationly;http://www.google.com
40491;2010-11-10;FastMac > Educationly;FastMac > Educationly;http://www.google.com
40491;2010-11-10;Farylrobin > Explorer;Farylrobin > Explorer;http://www.google.com
40491;2010-11-10;Fast-Fix Jewelry > Explorer;Fast-Fix Jewelry > Explorer;http://www.google.com
40491;2010-11-10;Fandotech > Grammar Plus;Fandotech > Grammar Plus;http://www.google.com
40491;2010-11-10;Fashionphile > PhoenixSoft;Fashionphile > PhoenixSoft;http://www.google.com
40492;2010-11-11;Faultless Laundry Company > CompuSci;Faultless Laundry Company > CompuSci;http://www.google.com
40492;2010-11-11;Ferris Coffee & Nut > CompuSci;Ferris Coffee & Nut > CompuSci;http://www.google.com
40492;2010-11-11;Federated Wholesale > Educationly;Federated Wholesale > Educationly;http://www.google.com
40492;2010-11-11;Fellowship Technologies > Educationly;Fellowship Technologies > Educationly;http://www.google.com
40492;2010-11-11;FGM Architects > Educationly;FGM Architects > Educationly;http://www.google.com
40492;2010-11-11;FasTracKids International > Explorer;FasTracKids International > Explorer;http://www.google.com
40492;2010-11-11;FedStore > PhoenixSoft;FedStore > PhoenixSoft;http://www.google.com
40493;2010-11-12;FairCode Associates > Educationly;FairCode Associates > Educationly;http://www.google.com
40493;2010-11-12;Falcon Containers > Educationly;Falcon Containers > Educationly;http://www.google.com
40493;2010-11-12;Extended Results > Explorer;Extended Results > Explorer;http://www.google.com
40493;2010-11-12;ExtensionEngine > Explorer;ExtensionEngine > Explorer;http://www.google.com
40493;2010-11-12;Falcon International Bank > Explorer;Falcon International Bank > Explorer;http://www.google.com
40493;2010-11-12;FiberLight > Grammar Plus;FiberLight > Grammar Plus;http://www.google.com
40493;2010-11-12;Extended Results > WonderKid;Extended Results > WonderKid;http://www.google.com
40494;2010-11-13;Family Marketing > WonderKid;Family Marketing > WonderKid;http://www.google.com
40496;2010-11-15;Fearon Financial > CompuSci;Fearon Financial > CompuSci;http://www.google.com
40496;2010-11-15;Federated Information Technologies > CompuSci;Federated Information Technologies > CompuSci;http://www.google.com
40496;2010-11-15;Fedtech > CompuSci;Fedtech > CompuSci;http://www.google.com
40496;2010-11-15;Fenwick & West > CompuSci;Fenwick & West > CompuSci;http://www.google.com
40496;2010-11-15;FI Consulting > CompuSci;FI Consulting > CompuSci;http://www.google.com
40496;2010-11-15;Fathom SEO > Educationly;Fathom SEO > Educationly;http://www.google.com
40496;2010-11-15;Fast Switch > Explorer;Fast Switch > Explorer;http://www.google.com
40496;2010-11-15;FeatureTel > Explorer;FeatureTel > Explorer;http://www.google.com
40496;2010-11-15;FedConcepts > Explorer;FedConcepts > Explorer;http://www.google.com
40496;2010-11-15;Fetch Technologies > Explorer;Fetch Technologies > Explorer;http://www.google.com
40496;2010-11-15;Fiberall > Explorer;Fiberall > Explorer;http://www.google.com
40496;2010-11-15;Fearon Financial > Grammar Plus;Fearon Financial > Grammar Plus;http://www.google.com
40496;2010-11-15;FastSpring > PhoenixSoft;FastSpring > PhoenixSoft;http://www.google.com
40496;2010-11-15;Fathom SEO > PhoenixSoft;Fathom SEO > PhoenixSoft;http://www.google.com
40497;2010-11-16;FiberLight > CompuSci;FiberLight > CompuSci;http://www.google.com
40497;2010-11-16;Fibertek > CompuSci;Fibertek > CompuSci;http://www.google.com
40497;2010-11-16;Fidelitone Logistics > CompuSci;Fidelitone Logistics > CompuSci;http://www.google.com
40497;2010-11-16;Fifth Avenue Restaurant Group > CompuSci;Fifth Avenue Restaurant Group > CompuSci;http://www.google.com
40497;2010-11-16;Fibertech Networks > Explorer;Fibertech Networks > Explorer;http://www.google.com
40497;2010-11-16;Fidelity Technologies > Explorer;Fidelity Technologies > Explorer;http://www.google.com
40497;2010-11-16;Fieldtex Products > Explorer;Fieldtex Products > Explorer;http://www.google.com
40497;2010-11-16;Fidelity Technologies > PhoenixSoft;Fidelity Technologies > PhoenixSoft;http://www.google.com
40497;2010-11-16;Fiesta Insurance Franchise > PhoenixSoft;Fiesta Insurance Franchise > PhoenixSoft;http://www.google.com
40497;2010-11-16;Fibertek > WonderKid;Fibertek > WonderKid;http://www.google.com
40498;2010-11-17;Fi-Med Management > CompuSci;Fi-Med Management > CompuSci;http://www.google.com
40498;2010-11-17;Find Great People > CompuSci;Find Great People > CompuSci;http://www.google.com
40498;2010-11-17;Fig Leaf Software > Educationly;Fig Leaf Software > Educationly;http://www.google.com
40498;2010-11-17;Filmtools > Explorer;Filmtools > Explorer;http://www.google.com
40498;2010-11-17;Financial Engines > Explorer;Financial Engines > Explorer;http://www.google.com
40498;2010-11-17;Fig Leaf Software > Grammar Plus;Fig Leaf Software > Grammar Plus;http://www.google.com
40499;2010-11-18;Fine Solutions > CompuSci;Fine Solutions > CompuSci;http://www.google.com
40499;2010-11-18;Finger Lakes Business Services > CompuSci;Finger Lakes Business Services > CompuSci;http://www.google.com
40499;2010-11-18;Firespring > CompuSci;Firespring > CompuSci;http://www.google.com
40499;2010-11-18;First In Service Travel > CompuSci;First In Service Travel > CompuSci;http://www.google.com
40499;2010-11-18;First Interstate BancSystem > CompuSci;First Interstate BancSystem > CompuSci;http://www.google.com
40499;2010-11-18;First Tech Direct > CompuSci;First Tech Direct > CompuSci;http://www.google.com
40499;2010-11-18;First Western Financial > CompuSci;First Western Financial > CompuSci;http://www.google.com
40499;2010-11-18;Fine Promotions > Educationly;Fine Promotions > Educationly;http://www.google.com
40499;2010-11-18;Finnegan, Henderson, Farabow, Garrett & Dunner > Educationly;Finnegan, Henderson, Farabow, Garrett & Dunner > Educationly;http://www.google.com
40499;2010-11-18;Fire & Flavor > Educationly;Fire & Flavor > Educationly;http://www.google.com
40499;2010-11-18;First Dental Health > Educationly;First Dental Health > Educationly;http://www.google.com
40499;2010-11-18;First Hospitality Group > Educationly;First Hospitality Group > Educationly;http://www.google.com
40499;2010-11-18;Fishbowl Inventory > Educationly;Fishbowl Inventory > Educationly;http://www.google.com
40499;2010-11-18;Finit Solutions > Explorer;Finit Solutions > Explorer;http://www.google.com
40499;2010-11-18;Fire-Dex > Explorer;Fire-Dex > Explorer;http://www.google.com
40499;2010-11-18;FireFold > Explorer;FireFold > Explorer;http://www.google.com
40499;2010-11-18;First American Equipment Finance > Explorer;First American Equipment Finance > Explorer;http://www.google.com
40499;2010-11-18;Fine Solutions > Grammar Plus;Fine Solutions > Grammar Plus;http://www.google.com
40499;2010-11-18;FireFold > Grammar Plus;FireFold > Grammar Plus;http://www.google.com
40499;2010-11-18;First Choice Emergency Rooms > PhoenixSoft;First Choice Emergency Rooms > PhoenixSoft;http://www.google.com
40499;2010-11-18;Finit Solutions > WonderKid;Finit Solutions > WonderKid;http://www.google.com
40499;2010-11-18;Fisen > WonderKid;Fisen > WonderKid;http://www.google.com
40500;2010-11-19;Fisher Tank Company > CompuSci;Fisher Tank Company > CompuSci;http://www.google.com
40500;2010-11-19;Fisher/Unitech > CompuSci;Fisher/Unitech > CompuSci;http://www.google.com
40500;2010-11-19;Fitness Together Holdings > CompuSci;Fitness Together Holdings > CompuSci;http://www.google.com
40500;2010-11-19;Five Nines Technology Group > CompuSci;Five Nines Technology Group > CompuSci;http://www.google.com
40500;2010-11-19;Five Star Restoration & Construction > Educationly;Five Star Restoration & Construction > Educationly;http://www.google.com
